pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
Kepler-732 b,2.080,0.290,-0.280,0,6.22,2.41,-1.84,0,3581.00,65.00,-50.00,0
Kepler-732 b,2.080,0.290,-0.280,0,6.22,2.41,-1.84,0,3581.00,65.00,-50.00,0
Kepler-732 b,2.080,0.290,-0.280,0,6.22,2.41,-1.84,0,3581.00,65.00,-50.00,0
Kepler-732 c,1.220,0.170,-0.160,0,145.37,56.35,-42.87,0,3581.00,65.00,-50.00,0
Kepler-732 c,1.240,0.100,-0.150,0,151.14,42.14,-45.33,0,3582.00,71.00,-89.00,0
Kepler-732 c,1.220,0.170,-0.160,0,145.37,56.35,-42.87,0,3581.00,65.00,-50.00,0
Kepler-732 c,1.420,0.052,-0.042,0,199.85,20.35,-18.64,0,3582.00,72.00,-72.00,0
Kepler-732 c,1.220,0.170,-0.160,0,145.37,56.35,-42.87,0,3581.00,65.00,-50.00,0
Kepler-733 b,2.870,1.000,-0.190,0,29.62,30.44,-6.50,0,5537.00,152.00,-149.00,0
Kepler-733 b,2.740,0.690,-0.220,0,29.62,22.56,-7.35,0,5537.00,166.00,-166.00,0
Kepler-733 b,2.870,1.000,-0.190,0,29.62,30.44,-6.50,0,5537.00,152.00,-149.00,0
Kepler-733 b,2.870,1.000,-0.190,0,29.62,30.44,-6.50,0,5537.00,152.00,-149.00,0
Kepler-733 b,2.484,0.207,-0.189,0,24.51,1.56,-1.46,0,5540.00,194.00,-194.00,0
Kepler-734 b,3.180,0.170,-0.190,0,89.25,17.97,-16.37,0,5085.00,102.00,-102.00,0
Kepler-734 b,4.030,7.570,-1.050,0,122.64,967.98,-60.83,0,5112.00,91.00,-102.00,0
Kepler-734 b,4.030,7.570,-1.050,0,122.64,967.98,-60.83,0,5112.00,91.00,-102.00,0
Kepler-734 b,7.622,0.378,-0.353,0,513.67,27.21,-25.54,0,5085.00,102.00,-102.00,0
Kepler-734 b,4.030,7.570,-1.050,0,122.64,967.98,-60.83,0,5112.00,91.00,-102.00,0
Kepler-735 b,2.504,0.204,-0.192,0,32.68,1.86,-1.74,0,5171.00,181.00,-181.00,0
Kepler-735 b,2.980,0.550,-0.180,0,44.28,26.51,-9.29,0,5173.00,169.00,-140.00,0
Kepler-735 b,2.980,0.550,-0.180,0,44.28,26.51,-9.29,0,5173.00,169.00,-140.00,0
Kepler-735 b,2.900,0.400,-0.190,0,43.96,19.80,-10.12,0,5177.00,155.00,-155.00,0
Kepler-735 b,2.980,0.550,-0.180,0,44.28,26.51,-9.29,0,5173.00,169.00,-140.00,0
Kepler-736 b,2.316,0.160,-0.132,0,233.03,19.50,-17.79,0,5046.00,101.00,-101.00,0
Kepler-736 b,2.900,0.840,-0.190,0,239.14,210.04,-51.41,0,5335.00,169.00,-137.00,0
Kepler-736 b,2.900,0.840,-0.190,0,239.14,210.04,-51.41,0,5335.00,169.00,-137.00,0
Kepler-736 b,2.900,0.840,-0.190,0,239.14,210.04,-51.41,0,5335.00,169.00,-137.00,0
Kepler-736 b,2.310,0.110,-0.180,0,232.65,38.84,-46.04,0,5052.00,83.00,-75.00,0
Kepler-737 b,1.880,0.250,-0.240,0,1.80,0.64,-0.55,0,3750.00,56.00,-75.00,0
Kepler-737 b,1.880,0.250,-0.240,0,1.80,0.64,-0.55,0,3750.00,56.00,-75.00,0
Kepler-737 b,1.880,0.250,-0.240,0,1.80,0.64,-0.55,0,3750.00,56.00,-75.00,0
Kepler-737 b,2.029,0.074,-0.063,0,2.30,0.23,-0.21,0,3753.00,75.00,-75.00,0
Kepler-737 b,1.830,0.160,-0.210,0,1.87,0.52,-0.53,0,3755.00,75.00,-84.00,0
Kepler-738 b,2.310,0.580,-0.170,0,18.74,14.32,-4.31,0,5465.00,167.00,-147.00,0
Kepler-738 b,2.310,0.580,-0.170,0,18.74,14.32,-4.31,0,5465.00,167.00,-147.00,0
Kepler-738 b,2.370,0.410,-0.210,0,18.72,9.94,-4.89,0,5474.00,147.00,-163.00,0
Kepler-738 b,2.310,0.580,-0.170,0,18.74,14.32,-4.31,0,5465.00,167.00,-147.00,0
Kepler-738 b,2.883,0.559,-0.268,0,27.64,2.23,-2.02,0,5468.00,191.00,-191.00,0
Kepler-739 b,3.769,0.468,-0.344,0,115.96,10.13,-9.19,0,6000.00,210.00,-210.00,0
Kepler-739 b,3.240,0.940,-0.320,0,85.15,72.99,-24.49,0,5997.00,162.00,-198.00,0
Kepler-739 b,3.370,1.250,-0.280,0,85.15,91.71,-22.04,0,5997.00,155.00,-183.00,0
Kepler-739 b,3.370,1.250,-0.280,0,85.15,91.71,-22.04,0,5997.00,155.00,-183.00,0
Kepler-739 b,3.370,1.250,-0.280,0,85.15,91.71,-22.04,0,5997.00,155.00,-183.00,0
Kepler-74 b,16.732,0.998,-0.998,0,378.06,,,0,5828.81,125.92,-125.92,0
Kepler-74 b,14.410,0.920,-1.260,0,421.03,91.30,-104.75,0,6056.00,112.00,-154.00,0
Kepler-74 b,12.817,0.649,-0.615,0,337.68,19.84,-18.59,0,6050.00,121.00,-121.00,0
Kepler-74 b,14.410,0.920,-1.260,0,421.03,91.30,-104.75,0,6056.00,112.00,-154.00,0
Kepler-74 b,14.410,0.920,-1.260,0,421.03,91.30,-104.75,0,6056.00,112.00,-154.00,0
Kepler-74 b,14.310,0.880,-1.340,0,421.03,92.67,-106.78,0,6056.00,120.00,-144.00,0
Kepler-740 b,4.907,0.467,-0.415,0,432.87,50.55,-44.42,0,5750.00,201.00,-201.00,0
Kepler-740 b,4.660,1.340,-0.440,0,386.66,332.86,-109.75,0,5739.00,171.00,-188.00,0
Kepler-740 b,4.870,2.010,-0.380,0,386.66,483.00,-97.15,0,5739.00,173.00,-179.00,0
Kepler-740 b,4.870,2.010,-0.380,0,386.66,483.00,-97.15,0,5739.00,173.00,-179.00,0
Kepler-740 b,4.870,2.010,-0.380,0,386.66,483.00,-97.15,0,5739.00,173.00,-179.00,0
Kepler-741 b,2.480,1.250,-0.220,0,277.52,414.76,-75.96,0,6319.00,163.00,-210.00,0
Kepler-741 b,2.450,0.800,-0.270,0,288.92,278.92,-88.31,0,6321.00,169.00,-206.00,0
Kepler-741 b,2.480,1.250,-0.220,0,277.52,414.76,-75.96,0,6319.00,163.00,-210.00,0
Kepler-741 b,3.077,0.283,-0.253,0,461.99,47.88,-42.43,0,6335.00,222.00,-222.00,0
Kepler-741 b,2.480,1.250,-0.220,0,277.52,414.76,-75.96,0,6319.00,163.00,-210.00,0
Kepler-742 b,3.730,8.670,-0.300,0,53.68,613.83,-12.51,0,4743.00,138.00,-115.00,0
Kepler-742 b,3.101,0.375,-0.238,0,38.10,1.50,-1.45,0,4732.00,166.00,-166.00,0
Kepler-742 b,3.730,8.670,-0.300,0,53.68,613.83,-12.51,0,4743.00,138.00,-115.00,0
Kepler-742 b,3.670,0.220,-0.360,0,53.68,14.26,-14.96,0,4743.00,142.00,-142.00,0
Kepler-742 b,3.730,8.670,-0.300,0,53.68,613.83,-12.51,0,4743.00,138.00,-115.00,0
Kepler-743 b,1.292,0.066,-0.062,0,397.25,7.45,-7.33,0,5509.00,110.00,-110.00,0
Kepler-743 b,1.220,0.210,-0.040,0,342.03,163.48,-45.67,0,5530.00,106.00,-104.00,0
Kepler-743 b,1.210,0.140,-0.060,0,347.01,118.28,-58.22,0,5511.00,98.00,-120.00,0
Kepler-743 b,1.220,0.210,-0.040,0,342.03,163.48,-45.67,0,5530.00,106.00,-104.00,0
Kepler-743 b,1.220,0.210,-0.040,0,342.03,163.48,-45.67,0,5530.00,106.00,-104.00,0
Kepler-744 b,1.620,0.210,-0.130,0,74.80,27.47,-17.09,0,5547.00,99.00,-110.00,0
Kepler-744 b,2.800,1.250,-0.890,0,259.57,347.94,-152.41,0,5957.00,169.00,-181.00,0
Kepler-744 b,1.516,0.070,-0.089,0,62.95,1.71,-1.66,0,5495.00,110.00,-110.00,0
Kepler-744 b,2.800,1.250,-0.890,0,259.57,347.94,-152.41,0,5957.00,169.00,-181.00,0
Kepler-744 b,2.800,1.250,-0.890,0,259.57,347.94,-152.41,0,5957.00,169.00,-181.00,0
Kepler-745 b,1.920,0.750,-0.160,0,109.11,123.45,-29.01,0,5880.00,157.00,-190.00,0
Kepler-745 b,3.052,0.235,-0.198,0,286.03,29.44,-26.17,0,5783.00,116.00,-116.00,0
Kepler-745 b,1.920,0.750,-0.160,0,109.11,123.45,-29.01,0,5880.00,157.00,-190.00,0
Kepler-745 b,1.920,0.750,-0.160,0,109.11,123.45,-29.01,0,5880.00,157.00,-190.00,0
Kepler-745 b,2.410,0.390,-0.350,0,177.83,74.92,-54.50,0,5782.00,78.00,-78.00,0
Kepler-746 b,1.260,0.190,-0.160,0,473.34,208.72,-131.06,0,5473.00,103.00,-91.00,0
Kepler-746 b,1.260,0.190,-0.160,0,473.34,208.72,-131.06,0,5473.00,103.00,-91.00,0
Kepler-746 b,1.170,0.140,-0.150,0,421.61,157.19,-122.21,0,5405.00,108.00,-97.00,0
Kepler-746 b,1.260,0.190,-0.160,0,473.34,208.72,-131.06,0,5473.00,103.00,-91.00,0
Kepler-747 b,5.170,0.530,-0.590,0,10.19,3.91,-3.00,0,5123.00,168.00,-138.00,0
Kepler-747 b,5.260,1.610,-0.540,0,10.19,9.62,-2.77,0,5123.00,169.00,-131.00,0
Kepler-747 b,5.260,1.610,-0.540,0,10.19,9.62,-2.77,0,5123.00,169.00,-131.00,0
Kepler-747 b,5.260,1.610,-0.540,0,10.19,9.62,-2.77,0,5123.00,169.00,-131.00,0
Kepler-748 b,2.230,0.920,-0.230,0,183.15,228.85,-54.36,0,5922.00,179.00,-206.00,0
Kepler-748 b,2.010,0.620,-0.210,0,183.15,171.57,-55.16,0,5922.00,184.00,-205.00,0
Kepler-748 b,2.230,0.920,-0.230,0,183.15,228.85,-54.36,0,5922.00,179.00,-206.00,0
Kepler-748 b,3.112,0.312,-0.267,0,439.78,47.31,-41.78,0,5923.00,207.00,-207.00,0
Kepler-748 b,2.230,0.920,-0.230,0,183.15,228.85,-54.36,0,5922.00,179.00,-206.00,0
Kepler-749 b,2.100,0.110,-0.140,0,10.07,2.29,-2.43,0,4719.00,129.00,-152.00,0
Kepler-749 b,2.100,0.110,-0.140,0,10.07,2.29,-2.43,0,4719.00,129.00,-152.00,0
Kepler-749 b,3.212,0.701,-0.302,0,24.63,1.88,-1.72,0,4704.00,165.00,-165.00,0
Kepler-749 b,2.100,0.110,-0.140,0,10.07,2.29,-2.43,0,4719.00,129.00,-152.00,0
Kepler-749 b,2.040,0.100,-0.110,0,10.07,2.22,-2.31,0,4719.00,131.00,-164.00,0
Kepler-75 b,11.020,0.670,-0.580,0,83.21,17.74,-13.80,0,5332.00,102.00,-98.00,0
Kepler-75 b,10.510,0.560,-0.570,0,83.21,16.69,-13.87,0,5332.00,106.00,-96.00,0
Kepler-75 b,12.684,2.686,-2.686,0,94.29,,,0,5160.00,123.00,-123.00,0
Kepler-75 b,11.020,0.670,-0.580,0,83.21,17.74,-13.80,0,5332.00,102.00,-98.00,0
Kepler-75 b,11.020,0.670,-0.580,0,83.21,17.74,-13.80,0,5332.00,102.00,-98.00,0
Kepler-75 b,11.985,0.589,-0.555,0,106.48,5.68,-5.33,0,5306.00,106.00,-106.00,0
Kepler-750 b,2.950,1.670,-0.370,0,253.39,434.44,-92.00,0,6495.00,169.00,-289.00,0
Kepler-750 b,2.950,1.670,-0.370,0,253.39,434.44,-92.00,0,6495.00,169.00,-289.00,0
Kepler-750 b,4.390,0.610,-1.130,0,432.90,159.68,-207.44,0,5897.00,79.00,-79.00,0
Kepler-750 b,3.313,0.191,-0.166,0,255.74,15.93,-14.91,0,5948.00,119.00,-119.00,0
Kepler-750 b,2.950,1.670,-0.370,0,253.39,434.44,-92.00,0,6495.00,169.00,-289.00,0
Kepler-750 c,1.580,0.890,-0.200,0,770.59,1321.17,-279.78,0,6495.00,169.00,-289.00,0
Kepler-750 c,1.580,0.890,-0.200,0,770.59,1321.17,-279.78,0,6495.00,169.00,-289.00,0
Kepler-750 c,2.360,0.320,-0.610,0,1317.96,486.13,-631.56,0,5897.00,79.00,-79.00,0
Kepler-750 c,1.777,0.104,-0.125,0,778.59,48.48,-45.40,0,5948.00,119.00,-119.00,0
Kepler-750 c,1.580,0.890,-0.200,0,770.59,1321.17,-279.78,0,6495.00,169.00,-289.00,0
Kepler-751 b,2.810,1.070,-0.360,0,50.32,57.77,-15.75,0,5568.00,166.00,-145.00,0
Kepler-751 b,2.810,1.070,-0.360,0,50.32,57.77,-15.75,0,5568.00,166.00,-145.00,0
Kepler-751 b,3.240,0.880,-0.470,0,50.32,40.99,-17.80,0,5568.00,166.00,-166.00,0
Kepler-751 b,2.850,0.226,-0.424,0,39.01,1.80,-1.71,0,5566.00,195.00,-195.00,0
Kepler-751 b,2.810,1.070,-0.360,0,50.32,57.77,-15.75,0,5568.00,166.00,-145.00,0
Kepler-752 b,2.920,1.260,-0.240,0,37.82,49.38,-9.27,0,5687.00,168.00,-156.00,0
Kepler-752 b,2.953,0.284,-0.247,0,45.28,4.53,-4.06,0,5688.00,199.00,-199.00,0
Kepler-752 b,2.920,1.260,-0.240,0,37.82,49.38,-9.27,0,5687.00,168.00,-156.00,0
Kepler-752 b,2.700,0.780,-0.250,0,37.82,32.51,-10.39,0,5687.00,169.00,-169.00,0
Kepler-752 b,2.920,1.260,-0.240,0,37.82,49.38,-9.27,0,5687.00,168.00,-156.00,0
Kepler-753 b,1.520,0.170,-0.180,0,22.53,10.44,-5.97,0,3937.00,163.00,-61.00,0
Kepler-753 b,1.520,0.170,-0.180,0,22.53,10.44,-5.97,0,3937.00,163.00,-61.00,0
Kepler-753 b,1.860,0.070,-0.090,0,40.07,6.76,-6.61,0,4252.00,84.00,-84.00,0
Kepler-753 b,1.891,0.298,-0.122,0,41.67,1.00,-0.98,0,4251.00,85.00,-85.00,0
Kepler-753 b,1.520,0.170,-0.180,0,22.53,10.44,-5.97,0,3937.00,163.00,-61.00,0
Kepler-754 b,1.760,0.700,-0.180,0,78.26,91.58,-23.02,0,5959.00,166.00,-187.00,0
Kepler-754 b,2.727,0.282,-0.253,0,216.47,23.78,-20.89,0,5961.00,209.00,-209.00,0
Kepler-754 b,1.640,0.490,-0.210,0,78.26,68.80,-25.83,0,5959.00,167.00,-188.00,0
Kepler-754 b,1.760,0.700,-0.180,0,78.26,91.58,-23.02,0,5959.00,166.00,-187.00,0
Kepler-754 b,1.760,0.700,-0.180,0,78.26,91.58,-23.02,0,5959.00,166.00,-187.00,0
Kepler-755 b,1.780,2.250,-0.180,0,836.67,3974.65,-233.56,0,5095.00,157.00,-136.00,0
Kepler-755 b,1.780,2.250,-0.180,0,836.67,3974.65,-233.56,0,5095.00,157.00,-136.00,0
Kepler-755 b,1.410,0.100,-0.060,0,740.47,170.73,-121.46,0,5041.00,100.00,-100.00,0
Kepler-755 b,1.532,0.067,-0.089,0,889.89,26.37,-25.58,0,5067.00,101.00,-101.00,0
Kepler-755 b,1.780,2.250,-0.180,0,836.67,3974.65,-233.56,0,5095.00,157.00,-136.00,0
Kepler-755 c,1.290,1.620,-0.130,0,284.47,1351.40,-79.41,0,5095.00,157.00,-136.00,0
Kepler-755 c,1.290,1.620,-0.130,0,284.47,1351.40,-79.41,0,5095.00,157.00,-136.00,0
Kepler-755 c,1.360,0.100,-0.060,0,251.77,58.05,-41.30,0,5041.00,100.00,-100.00,0
Kepler-755 c,1.478,0.270,-0.140,0,302.57,8.97,-8.70,0,5067.00,101.00,-101.00,0
Kepler-755 c,1.290,1.620,-0.130,0,284.47,1351.40,-79.41,0,5095.00,157.00,-136.00,0
Kepler-756 b,1.190,0.500,-0.090,0,1253.88,1579.17,-294.48,0,5573.00,169.00,-143.00,0
Kepler-756 b,1.190,0.500,-0.090,0,1253.88,1579.17,-294.48,0,5573.00,169.00,-143.00,0
